"FDR"	"A1"	"A2"	"A3"	"B1"	"B2"	"B3"	"C1"	"C2"	"C3"	"D1"	"D2"	"D3"
"HPRR370244"	0.0	0.0	0.0	0.85	1.0	0.8971399899648771	0.0021141649048625794	0.0	0.0	0.6556603773584906	0.730186999109528	0.5643327348892878
"HPRR3950025"	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.2345679012345679	1.0	0.501611863313991
"HPRR2200011"	0.0	0.0	0.0	0.7338129496402878	0.7937944408532643	0.6507177033492823	0.0021141649048625794	0.0	0.0	0.19146825396825398	1.0	1.0
"HPRR2810004"	0.9499281264973647	0.9564481006532785	0.9592384671711008	0.9559330379123584	0.9522402757262433	0.0	0.0021141649048625794	0.0	0.0	0.7262340036563071	0.6166666666666667	0.7444395987788923
"HPRR670317"	0.0	0.0	0.9592384671711008	0.9559330379123584	0.0	0.1962809917355372	0.9571606475716065	0.0	0.0	0.33303964757709253	0.5282451923076923	1.0
"HPRR3720023"	0.9499281264973647	0.9564481006532785	0.9592384671711008	0.9559330379123584	0.9522402757262433	0.0	0.0021141649048625794	0.0	0.0	0.7262340036563071	0.6166666666666667	0.7444395987788923
"HPRR232384"	0.0	0.9564481006532785	0.9592384671711008	0.31137724550898205	0.6829484902309059	0.8648056923918993	0.9571606475716065	0.9607213438735178	0.9596258000984736	0.5813817330210773	0.7495682210708118	0.7865903515944399
"HPRR2650003"	0.0	0.0	0.0	0.0	0.0	0.0	0.0021141649048625794	0.0	0.0	1.0	0.10920121334681497	1.0
"HPRR340181"	0.0	0.40465793304221254	1.0	0.6258234519104084	1.0	1.0	0.0021141649048625794	0.0	0.7014446227929374	1.0	1.0	1.0
"HPRR540013"	0.0	0.0	0.0	0.9559330379123584	0.7798657718120805	0.9583127775037	0.0021141649048625794	0.0	0.0	0.27247451343836887	0.7067104645706241	0.5270690728064716
"HPRR540010"	0.0	0.0	0.0	0.9559330379123584	0.0	0.9583127775037	0.0021141649048625794	0.0	0.0	0.20390243902439023	0.22656960873521384	1.0
"HPRR1440139"	0.0	0.0	0.0	0.9559330379123584	0.9522402757262433	0.9583127775037	0.0021141649048625794	0.0	0.0	1.0	1.0	1.0
"HPRR2760180"	0.9499281264973647	0.0	0.0	0.9559330379123584	0.9522402757262433	0.9583127775037	0.0021141649048625794	0.0	0.0	0.7266088544043816	0.10082304526748971	0.7041337668369717
"HPRR1450363"	0.0	0.0	0.0	0.0	0.0	0.0	0.0021141649048625794	0.0	0.0	0.5889855072463768	0.5887230514096186	0.3362903225806452
"HPRR4110213"	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.44211287988422576	0.28904227782571185	0.4485141672425708
"HPRR3890095"	0.0	0.0	0.0	0.0	0.0	0.0	0.0021141649048625794	0.0	0.0	1.0	0.6724222989639862	0.06717226435536294
"HPRR2470377"	0.0	0.9564481006532785	0.9592384671711008	0.9559330379123584	0.9522402757262433	0.7125103562551781	0.0021141649048625794	0.0	0.0	0.4252411575562701	1.0	0.5337879727216367
"HPRR4340041"	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
"HPRR1900002"	0.0	0.0	0.0	0.0	0.0	0.0	0.0021141649048625794	0.0	0.0	0.8675983817579993	0.725507900677201	0.16717019133937563
"HPRR2250382"	0.8446753246753247	1.0	1.0	0.9116049382716049	1.0	1.0	0.9461586901763224	1.0	0.0	0.11758474576271187	1.0	1.0
"HPRR1840184"	0.0	0.0	0.0	0.9559330379123584	0.9522402757262433	0.9009950248756219	0.0021141649048625794	0.0	0.0	0.6556603773584906	1.0	0.625133120340788
"HPRR4320611"	0.6566037735849056	1.0	0.7577639751552795	1.0	1.0	1.0	0.9365708622398414	0.8048192771084337	1.0	0.7811563169164882	0.6729064039408867	0.6944962686567164
"HPRR4320610"	0.639589905362776	1.0	1.0	1.0	1.0	1.0	0.7810089020771513	1.0	0.5277777777777778	0.28728270814272644	0.1636536631779258	0.1304801670146138
"HPRR4320613"	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
"HPRR4320612"	0.2578512396694215	1.0	1.0	1.0	0.45467032967032966	1.0	1.0	1.0	1.0	1.0	1.0	1.0
"HPRR4320615"	0.0	0.0	1.0	1.0	1.0	0.9404179635393508	1.0	1.0	0.28368794326241137	1.0	1.0	1.0
"HPRR4320614"	1.0	1.0	1.0	0.39517625231910947	1.0	1.0	1.0	1.0	0.9159159159159159	1.0	1.0	1.0
"HPRR4320617"	0.639589905362776	1.0	0.3480825958702065	0.7058165548098434	0.4720744680851064	0.9293478260869565	1.0	0.2881646655231561	0.27402135231316727	1.0	1.0	1.0
"HPRR4320616"	1.0	1.0	1.0	0.48822605965463106	0.5618615209988649	1.0	1.0	1.0	1.0	1.0	1.0	1.0
"HPRR4320619"	1.0	0.3397129186602871	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.15	1.0
"HPRR4320618"	0.9051441079897847	0.8552429667519181	0.9592384671711008	0.9559330379123584	0.7956521739130434	0.8859060402684564	0.8792730419731718	0.7048034934497817	0.7939276485788114	0.7034383954154728	0.11422845691382766	1.0
"HPRR4340093"	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
"HPRR1310038"	0.8733092876465284	0.737300435413643	0.7577639751552795	0.9347726228755168	0.9062912450505939	0.812063492063492	0.5817351598173516	1.0	1.0	0.441588785046729	0.3906614785992218	0.4024745269286754
"HPRR4340095"	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.32608695652173914	1.0	1.0	1.0	1.0
"HPRR4340094"	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
"HPRR4030352"	0.0	0.0	0.0	0.0	0.0	0.0	0.9223520542781757	0.8635907723169508	0.7010475423045931	0.559322033898305	0.5834266517357223	1.0
"HPRR3720606"	0.9499281264973647	0.9564481006532785	0.9592384671711008	0.0	0.9522402757262433	0.0	0.9461586901763224	0.9607213438735178	0.9596258000984736	0.5680332739156269	0.7588983050847458	0.7877567458719291
"HPRR3760567"	0.0	0.0	0.0	0.0	0.0	0.0	0.0021141649048625794	0.0	0.9007897334649556	1.0	0.07660020986358866	0.019101123595505618
"HPRR3760711"	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.47619047619047616	1.0	1.0
"HPRR4310003"	1.0	1.0	1.0	0.8058671268334772	1.0	1.0	1.0	1.0	1.0	1.0	0.4082668600435098	0.26163301141352063
"HPRR4310002"	1.0	1.0	0.37695590327169276	1.0	0.11818181818181818	0.30604982206405695	0.9358251057827927	0.25402504472271914	1.0	1.0	1.0	1.0
"HPRR3730589"	0.0	0.35030864197530864	1.0	0.6258234519104084	1.0	1.0	0.0021141649048625794	0.9567675424010642	0.7014446227929374	0.19980411361410383	1.0	0.15030674846625766
"HPRR4310007"	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
"HPRR4310006"	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
"HPRR4310005"	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.39880952380952384	1.0	1.0	1.0	1.0
"HPRR4310004"	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
"HPRR4310009"	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
"HPRR4310008"	0.17055655296229802	0.7373949579831933	0.2993827160493827	0.7058165548098434	1.0	0.7369267900241352	0.6377633711507293	0.7990135635018496	1.0	0.39177852348993286	1.0	0.7773144286905754
"HPRR4320383"	0.6566037735849056	0.6262135922330098	0.5375854214123007	0.7673956262425448	0.7872200263504612	1.0	1.0	1.0	1.0	0.5309114085404716	1.0	0.10021321961620469
"HPRR4320382"	0.8475894245723172	0.5818399044205496	0.8028735632183908	1.0	0.9515796703296703	0.8971399899648771	1.0	0.5580046403712297	0.625	0.7557624113475178	0.7691358024691358	0.5715116279069767
"HPRR4320381"	0.0	0.9564481006532785	1.0	0.9559330379123584	0.0	0.0	1.0	0.3446054750402576	0.8020304568527918	0.49328859060402686	0.7068723702664796	0.6499747091552858
"HPRR4320380"	1.0	1.0	0.40668523676880225	0.7111356119073869	0.7192429022082019	0.8602816901408451	1.0	1.0	1.0	1.0	1.0	1.0
"HPRR4320387"	0.7101546738399462	0.2014519056261343	0.7829652996845425	0.9433707865168539	0.9391304347826087	0.8497930218805441	1.0	0.726897689768977	0.9159159159159159	1.0	0.6257928118393234	0.6207270754205101
"HPRR4320386"	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
"HPRR4320385"	0.8131313131313131	0.7553398058252427	0.2540453074433657	0.0810126582278481	0.8016979987871438	0.3668730650154799	0.19343696027633853	0.7784552845528455	0.05042016806722689	0.32949512843224094	0.43213296398891965	0.567938021454112
"HPRR4320384"	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.6475644699140402	1.0	1.0	0.705352913311227	1.0
"HPRR4320389"	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
"HPRR4320388"	0.9353091140854047	0.7352941176470589	0.8338353413654619	1.0	0.18295218295218296	0.78	1.0	1.0	0.7967948717948717	0.43984375	0.6465428276573787	0.452233676975945
"HPRR4291018"	1.0	1.0	1.0	0.2275711159737418	0.14565217391304347	0.15883668903803133	0.32975460122699385	1.0	1.0	1.0	1.0	1.0
"HPRR4291019"	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
"HPRR4291014"	1.0	1.0	1.0	1.0	1.0	1.0	0.338368580060423	0.10612244897959183	1.0	0.11382978723404255	0.3948995363214838	0.016891891891891893
"HPRR4291015"	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.43543307086614175	1.0	0.6320754716981132
"HPRR4291016"	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
"HPRR4291017"	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
"HPRR4320141"	1.0	1.0	1.0	0.713971397139714	1.0	1.0	1.0	1.0	1.0	1.0	0.46902065289806794	1.0
"HPRR4320140"	0.2787682333873582	1.0	1.0	1.0	1.0	0.01507537688442211	1.0	1.0	1.0	1.0	0.04638619201725998	1.0
"HPRR4320143"	1.0	1.0	1.0	1.0	1.0	0.7726269315673289	1.0	1.0	1.0	1.0	1.0	1.0
"HPRR4291013"	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
"HPRR4320549"	1.0	1.0	0.6097560975609756	1.0	1.0	0.744945567651633	1.0	1.0	1.0	1.0	1.0	1.0
"HPRR4320548"	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
"HPRR4000324"	0.9499281264973647	0.9564481006532785	0.9592384671711008	0.9559330379123584	0.9522402757262433	0.0	0.9571606475716065	1.0	0.9596258000984736	1.0	1.0	1.0
"HPRR4320541"	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
"HPRR4320540"	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
"HPRR4320543"	0.8892294220665499	0.9418118466898955	0.952537903757416	1.0	1.0	0.9583127775037	0.8739910313901346	0.9262745098039216	0.9422256688639007	0.32622222222222225	0.24283154121863798	0.44490644490644493
"HPRR4320542"	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
"HPRR4320545"	1.0	0.1232876712328767	0.24092409240924093	1.0	0.15631691648822268	1.0	1.0	0.28448275862068967	0.37177541729893776	1.0	1.0	1.0
"HPRR4320544"	0.634417808219178	0.6475485661424607	0.5418023887079262	1.0	0.5495391705069125	1.0	1.0	0.6475644699140402	0.44368131868131866	0.12696747114375656	1.0	1.0
"HPRR4320547"	1.0	0.746268656716418	1.0	0.6739659367396593	0.6425211665098777	0.7593423019431988	1.0	1.0	1.0	1.0	1.0	1.0
"HPRR4320546"	1.0	1.0	1.0	1.0	1.0	0.9583127775037	1.0	1.0	1.0	1.0	0.9467874327766771	1.0
"HPRR1951431"	0.0	0.0	0.0	0.9559330379123584	0.0	1.0	0.0021141649048625794	0.0	0.0	0.3871513102282333	0.8748348745046235	0.12748171368861025
"HPRR2390049"	0.0	0.0	0.0	0.9559330379123584	1.0	0.9583127775037	0.9571606475716065	0.9607213438735178	0.9596258000984736	1.0	1.0	1.0
"HPRR2390048"	0.9499281264973647	1.0	0.9592384671711008	1.0	0.9522402757262433	1.0	1.0	0.9607213438735178	1.0	1.0	0.8738095238095238	1.0
"HPRR680239"	0.0	0.0	0.0	0.7580645161290323	0.9215116279069767	1.0	0.0021141649048625794	0.0	0.0	0.2853211009174312	0.07660020986358866	1.0
"HPRR2880070"	0.0	0.0	0.0	0.9559330379123584	0.9522402757262433	0.9583127775037	0.9571606475716065	0.9607213438735178	0.0	1.0	1.0	1.0
"HPRR4290875"	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
"HPRR4290874"	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
"HPRR4290877"	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
"HPRR4290876"	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
"HPRR4290870"	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
"HPRR4290873"	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
"HPRR4290879"	0.23232323232323232	0.8787195671776376	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
"HPRR360208"	0.0	0.0	0.0	0.0	0.0	0.0	0.0021141649048625794	0.0	0.0	0.49057873485868103	0.7089725708972571	0.8501766784452297
"HPRR500083"	0.0	0.0	0.0	0.857486470234516	0.9522402757262433	0.9568517778665602	0.0021141649048625794	0.0	0.0	1.0	0.7100046104195482	0.7674319727891157
"HPRR4280132"	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.22170686456400743
"HPRR4320638"	0.7073998642226749	0.6203703703703703	1.0	1.0	1.0	1.0	1.0	0.18317757009345795	0.8305810397553517	0.49226630800269	1.0	0.22773186409550045
"HPRR4110358"	0.9499281264973647	0.9564481006532785	0.9592384671711008	0.9559330379123584	0.9522402757262433	0.9583127775037	0.4094488188976378	0.6052921719955898	0.6934426229508197	1.0	0.2531083481349911	1.0
"HPRR4110422"	0.0	0.0	0.0	0.0	0.0	0.0	0.8594646271510517	0.651928504233302	0.6818558409279205	1.0	1.0	1.0
"HPRR4030335"	0.0	0.0	0.0	0.0	0.0	0.0	0.0021141649048625794	0.0	0.0	0.5889855072463768	0.5670871559633027	0.6413934426229508
"HPRR4040559"	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.7742155525238745	0.6458557588805167	0.6290059750135796	0.4679572763684913	1.0
"HPRR4320567"	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
"HPRR4320566"	0.8939873417721519	0.877431026684758	0.9170454545454545	0.8546120952962737	0.7565278757939309	0.9583127775037	0.9011988424968995	0.9204688154039347	0.909981343283582	0.6178239475123019	0.13742690058479531	0.6267232237539767
"HPRR4320565"	1.0	0.7600767754318618	0.6891447368421053	0.7098214285714286	0.472	1.0	0.9223520542781757	0.1519230769230769	0.9493087557603687	0.1510791366906475	0.6995708154506438	1.0
"HPRR3690184"	0.9499281264973647	0.9564481006532785	0.9592384671711008	0.9559330379123584	0.0	0.9583127775037	0.8610722610722611	0.9607213438735178	0.9596258000984736	0.5333333333333333	0.862738301559792	0.6484018264840182
"HPRR4320564"	1.0	1.0	1.0	1.0	1.0	1.0	0.4648581997533909	1.0	0.4307909604519774	1.0	1.0	1.0
"HPRR4320563"	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.5550239234449761	1.0	0.2915951972555746	1.0
"HPRR4320290"	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
"HPRR4320293"	1.0	1.0	0.33183183183183185	1.0	0.14565217391304347	1.0	1.0	0.7831649831649832	1.0	1.0	0.6291666666666667	1.0
"HPRR4320292"	1.0	1.0	1.0	1.0	1.0	0.6507177033492823	1.0	1.0	1.0	1.0	1.0	1.0
"HPRR1450319"	0.9499281264973647	1.0	0.9592384671711008	1.0	1.0	1.0	0.9571606475716065	0.9607213438735178	0.9596258000984736	1.0	1.0	1.0
"HPRR4320116"	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
"HPRR4320117"	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
"HPRR4320114"	0.44248985115020295	0.2465034965034965	0.16820702402957485	0.40476190476190477	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
"HPRR4320115"	0.44248985115020295	0.2465034965034965	0.16820702402957485	0.40476190476190477	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
"HPRR4320444"	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.7327447833065811	1.0	0.44211287988422576	0.7632020117351216	0.4784656796769852
"HPRR4320445"	0.8633510381458233	1.0	0.7935921133703019	0.9483296213808463	0.8543078412391094	0.8324022346368715	0.9549156486329261	0.9607213438735178	0.8451118963486455	0.2824287028518859	0.047311827956989246	1.0
"HPRR4190550"	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
"HPRR4320446"	1.0	1.0	0.358187134502924	1.0	1.0	1.0	1.0	1.0	1.0	0.20813165537270087	1.0	1.0
"HPRR4470205"	0.0	0.0	0.0	0.0	0.0	0.0	0.40897097625329815	1.0	1.0	1.0	1.0	1.0
"HPRR3890570"	0.4166666666666667	0.8577981651376146	0.7737321196358907	0.9488434163701067	0.9397363465160076	0.4055232558139535	0.9571606475716065	0.6026490066225165	0.6818558409279205	0.559322033898305	0.5812254075323215	0.4189189189189189
"HPRR4320606"	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.37538940809968846	1.0	1.0	1.0	1.0
"HPRR4320607"	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
"HPRR4320604"	1.0	1.0	0.22625215889464595	1.0	1.0	1.0	1.0	0.8553259141494436	0.10379241516966067	1.0	1.0	1.0
"HPRR4320605"	1.0	1.0	0.022964509394572025	0.2058165548098434	0.13245033112582782	0.16335540838852097	1.0	1.0	1.0	1.0	1.0	1.0
"HPRR4320602"	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.19408866995073892	1.0	0.4917600527356625
"HPRR4320603"	1.0	1.0	1.0	1.0	1.0	1.0	0.9370675453047776	0.9607213438735178	1.0	0.6055304740406321	0.7092754960775265	0.9430584091576166
"HPRR4320600"	1.0	0.07505070993914807	0.1890909090909091	1.0	0.5453474676089517	1.0	1.0	1.0	1.0	1.0	1.0	1.0
"HPRR4320601"	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
"HPRR4340086"	0.10795454545454546	0.8683325324363287	1.0	1.0	1.0	0.06341463414634146	1.0	1.0	0.5277777777777778	1.0	1.0	1.0
"HPRR3720617"	0.0	0.0	0.0	0.0	0.0	0.0	0.5714285714285714	0.6613953488372093	0.5325	1.0	1.0	1.0
"HPRR2050028"	0.0	0.0	0.0	0.0	0.0	0.0	0.0021141649048625794	0.0	0.0	0.44211287988422576	0.28904227782571185	0.4485141672425708
"HPRR4340085"	1.0	1.0	1.0	1.0	0.7192429022082019	0.6619981325863679	1.0	0.7990135635018496	1.0	1.0	0.366693354683747	1.0
"HPRR4340082"	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
"HPRR4340083"	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
"HPRR4320608"	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
"HPRR4320609"	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
"HPRR4030012"	1.0	1.0	1.0	1.0	1.0	1.0	0.18717504332755633	0.43607954545454547	1.0	0.2230769230769231	1.0	1.0
"HPRR3760498"	0.0	0.9564481006532785	0.0	0.0	0.0	0.0	0.9571606475716065	0.9607213438735178	0.9596258000984736	1.0	1.0	0.184645286686103
"HPRR4310010"	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
"HPRR4310011"	1.0	1.0	1.0	0.6195054945054945	1.0	1.0	1.0	1.0	0.5354037267080746	1.0	1.0	0.8501766784452297
"HPRR4310012"	0.8025258323765786	0.5348258706467661	0.7424242424242424	1.0	0.6213307240704501	0.6143011917659805	0.9365708622398414	0.9350550702620585	1.0	1.0	1.0	1.0
"HPRR4310013"	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
"HPRR4310014"	0.8452751817237798	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.6962890625	1.0	1.0
"HPRR4310015"	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
"HPRR4310016"	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
"HPRR4310017"	1.0	1.0	1.0	0.6158113730929264	1.0	1.0	1.0	0.2618629173989455	1.0	1.0	1.0	1.0
"HPRR4310018"	1.0	0.1262135922330097	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
"HPRR4310019"	1.0	0.7302431610942249	0.6419529837251357	0.7694581280788177	0.055288461538461536	0.7125103562551781	1.0	1.0	1.0	0.02040816326530612	0.3774781919111816	0.3249390739236393
"HPRR4320390"	0.0	0.0	0.0	0.0	0.9522402757262433	0.0	1.0	1.0	1.0	1.0	1.0	1.0
"HPRR4320391"	1.0	0.877431026684758	1.0	0.8546120952962737	0.8315018315018315	0.6881143878462913	0.9463840399002493	0.9607213438735178	0.9541933310879084	0.8968386023294509	0.8030362008563643	0.7682512733446519
"HPRR4320392"	1.0	1.0	1.0	1.0	1.0	0.8054651919323357	1.0	1.0	1.0	1.0	1.0	1.0
"HPRR4320393"	0.639589905362776	1.0	0.781631342324984	0.8058671268334772	0.5903225806451613	0.30286738351254483	0.616597510373444	0.726897689768977	0.7351664254703328	1.0	1.0	0.35641227380015733
"HPRR4320394"	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
"HPRR4320395"	0.9418568302594561	1.0	1.0	1.0	1.0	0.9583127775037	0.9322522522522523	1.0	1.0	1.0	1.0	1.0
"HPRR4320396"	1.0	1.0	1.0	0.6258234519104084	0.6097804391217565	0.4055232558139535	1.0	0.4781456953642384	1.0	0.8207885304659498	0.8183194549583649	0.7024639702463971
"HPRR4320397"	0.37668161434977576	0.3285024154589372	0.7244094488188977	0.8058671268334772	0.3471337579617834	0.09615384615384616	0.08737864077669903	1.0	1.0	1.0	1.0	1.0
"HPRR4320398"	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
"HPRR4320399"	0.4631043256997455	1.0	1.0	0.930633147113594	1.0	1.0	1.0	0.9607213438735178	0.9596258000984736	1.0	0.1062308478038815	0.2956081081081081
"HPRR4320152"	0.674237047551455	0.7467927076299797	0.781631342324984	0.8058671268334772	0.7723577235772358	1.0	0.8792730419731718	0.9059720457433291	0.9159159159159159	0.32890070921985815	0.5568445475638051	0.44490644490644493
"HPRR4291020"	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
"HPRR4291023"	0.5787476280834914	0.821165817770232	0.2993827160493827	0.822620016273393	1.0	1.0	1.0	0.32666666666666666	1.0	1.0	0.4082668600435098	1.0
"HPRR4291022"	0.8076923076923077	0.8711364717070851	1.0	0.8266129032258065	1.0	0.693051890941073	0.8601332064700286	0.9212504946576969	0.9180887372013652	0.8418013856812933	0.8809980806142035	1.0
"HPRR4320156"	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
"HPRR4320157"	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
"HPRR4320154"	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
"HPRR4320155"	0.5972350230414747	0.6218074656188605	0.46770025839793283	0.6008462623413258	1.0	1.0	1.0	0.745497259201253	0.6818558409279205	1.0	0.1187624750499002	1.0
"HPRR4291028"	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
"HPRR4320158"	0.5129411764705882	0.391812865497076	1.0	0.026595744680851064	1.0	1.0	0.6486486486486487	0.9518464880521361	0.3869047619047619	0.7758620689655172	0.4082668600435098	0.7082179132040628
"HPRR4320159"	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.685942642219088
"HPRR3760142"	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
"HPRR4320558"	0.45663265306122447	1.0	0.7976539589442815	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
"HPRR1450059"	1.0	0.0	1.0	0.9559330379123584	0.9515796703296703	0.9583127775037	0.0021141649048625794	0.0	0.9596258000984736	1.0	1.0	1.0
"HPRR4320556"	0.48902439024390243	0.6218074656188605	1.0	1.0	1.0	0.4679144385026738	0.14128440366972478	0.10612244897959183	0.8113207547169812	1.0	1.0	1.0
"HPRR4320557"	0.45006485084306097	0.5450061652281134	1.0	0.5894134477825465	1.0	0.14285714285714285	1.0	1.0	1.0	1.0	1.0	0.2699652777777778
"HPRR4320554"	0.7592480291085506	0.8178206583427923	0.7577639751552795	0.8967306694343539	0.5983606557377049	0.7971109652002626	1.0	0.947562776957164	0.9506086956521739	0.5136540962288687	1.0	1.0
"HPRR4320555"	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
"HPRR4320552"	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.5	1.0	1.0	1.0
"HPRR4320553"	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
"HPRR4320550"	1.0	1.0	1.0	0.7058165548098434	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
"HPRR4320551"	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
"HPRR3920089"	0.0	0.0	0.0	0.0	0.0	0.0	0.7081199707388441	0.7327447833065811	0.9422256688639007	1.0	0.3308641975308642	1.0
"HPRR2390052"	0.0	0.0	1.0	0.6548347613219094	1.0	0.773792093704246	0.0021141649048625794	0.9607213438735178	0.0	1.0	1.0	1.0
"HPRR2390053"	0.0	0.0	1.0	0.0	0.8187995469988675	0.9583127775037	0.0021141649048625794	0.14145383104125736	0.0	1.0	1.0	1.0
"HPRR2390055"	0.0	0.0	0.0	0.85	0.4147398843930636	0.744945567651633	0.0021141649048625794	0.0	0.0	1.0	1.0	1.0
