"FDR"	"A1"	"A2"	"A3"	"B1"	"B2"	"B3"	"C1"	"C2"	"C3"	"D1"	"D2"	"D3"
"HPRR3520015"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4460007"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320360"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR2620002"	0	0.99	0	0	0	0	0.99	0	0.99	0	0	0
"HPRR650016"	0.99	0.99	0.99	0	0	0	0.99	0.99	0.99	0	0	0
"HPRR4160683"	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0	0	0
"HPRR4320453"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4290869"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR2500088"	0.99	0.99	0.99	0	0	0	0.99	0.99	0.99	0	0	0
"HPRR2510213"	0.99	0.99	0.99	0	0	0	0.99	0.99	0.99	0	0	0
"HPRR4320451"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4030177"	0.99	0.99	0.99	0.99	0.99	0.99	0	0	0	0	0	0
"HPRR4320450"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR2010050"	0.99	0.99	0.99	0	0	0	0.99	0.99	0.99	0	0	0
"HPRR4120086"	0.99	0.99	0.99	0.99	0.99	0.99	0	0.999993	0	0	0	0
"HPRR3760825"	0.99	0.99	0.99	0.99	0.99	0.99	0	0	0	0	0	0
"HPRR1950268"	0.99	0.99	0.99	0	0	0	0.99	0.99	0.99	0	0	0
"HPRR4340073"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4340072"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4340071"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4340070"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4340077"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4340076"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4340075"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4340074"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR1950303"	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0	0	0
"HPRR4340079"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4340078"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320013"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320012"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320011"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320010"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320017"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320016"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320015"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320014"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR3720402"	0	0.99	0.99	0.99	0.99	0.99	0	0	0	0	0	0
"HPRR4320019"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320018"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR2640146"	0.99	0.99	0.99	0	0	0	0.99	0.99	0.99	0	0	0
"HPRR4060165"	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0	0	0	0	0
"HPRR1850008"	0.99	0.99	0.99	0	0	0	0.99	0.99	0.99	0	0	0
"HPRR2150393"	0.99	0.99	0.99	0	0	0	0.99	0.99	0.99	0	0	0
"HPRR4320499"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR1950528"	0.99	0.99	0.99	0	0	0	0.99	0.99	0.99	0	0	0
"HPRR4320497"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320496"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320495"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320494"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320493"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320492"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320491"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320490"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4310025"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4310024"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4310027"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4310026"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4310021"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4310020"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4310023"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320708"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320707"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320706"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320705"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320704"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4310029"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320702"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320701"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320700"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4291036"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4291037"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4291034"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4291035"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4291032"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4291033"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4291030"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320120"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4291038"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4291039"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR3670067"	0.99	0.99	0.99	0.99	0.99	0.99	0	0	0	0	0	0
"HPRR1951583"	0.99	0.99	1	0	0	0	0	0.99	0.99	0	0	0
"HPRR2552126"	0.99	0.99	0.99	0	0	0	0.99	0.99	0.99	0	0	0
"HPRR4320239"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320238"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320233"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320232"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320231"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320230"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320237"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320236"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320235"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320234"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR2540435"	0	0	0	0	0	0	0	0.999993	0	0	0	0
"HPRR2540430"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR2700178"	0.99	0.99	0.99	0	0	0	0.99	0.99	0.99	0	0	0
"HPRR2700179"	0.99	0.99	0.99	0	0	0	0.99	0.99	0.99	0	0	0
"HPRR1710003"	0.99	0.99	0.99	0	0	0	0.99	0.99	0.99	0	0	0
"HPRR4290979"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR1410063"	0	0.99	0	0	0	0	0	0	0	0	0	0
"HPRR330275"	0.99	0.99	0.999999	0	0	0	0.99	0	0	0	0	0
"HPRR2440464"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4290977"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4290923"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4290920"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4290926"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4290925"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4290924"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4290929"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR2330125"	0.99	0.99	0.99	0	0	0	0.99	0.99	0.99	0	0	0
"HPRR650006"	0.99	0.99	0.99	0	0	0	0.99	0.99	0.99	0	0	0
"HPRR231756"	0	0.99	0.99	0	0	0	0.99	0.99	0.99	0	0	0
"HPRR2930357"	0.99	0.99	0.99	0	0	0	0.99	0.99	0.99	0	0	0
"HPRR4310032"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR2620016"	0.99	0.99	0.99	0	0	0	0.99	0.99	0.99	0	0	0
"HPRR4390277"	0.99	0.99	0.99	0.99	0.99	0.99	0	0	0	0	0	0
"HPRR4320480"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320481"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320482"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4310035"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR2050226"	0.99	0.99	0.99	0	0	0	0.99	0.99	0.99	0	0	0
"HPRR1450208"	0.99	0.99	0.99	0	0	0	0.99	0.99	0.99	0	0	0
"HPRR4340060"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4340061"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4340062"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4340063"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4340064"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4340065"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4340066"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4340067"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4340068"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4340069"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320001"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320002"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320003"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320004"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320005"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320006"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320007"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320008"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320009"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR2540609"	0.99	0.99	0.99	0	0	0	0.99	0.99	0.99	0	0	0
"HPRR1450141"	1	0.99	0.99	0	0	0	0.99	0.998529	0	0	0	0
"HPRR4470317"	0.99	0.99	0.99	0.99	0.99	0.99	0	0	0	0	0	0
"HPRR4310038"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4310039"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320488"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320489"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320484"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320485"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320486"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4310031"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4310036"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4310037"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4310034"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320483"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320710"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320711"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320712"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320134"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320135"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320136"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320137"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320130"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320131"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320132"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320133"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320138"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320139"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4190190"	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0	0	0
"HPRR2320042"	0.99	0.99	0.99	0.999891	0.99	0.99	0.99	0.99	0.99	0	0	0
"HPRR1951865"	0.99	0.99	0.99	0	0	0.99	0.99	0.99	0.99	0	0	0
"HPRR4320228"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320229"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320220"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320221"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320222"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320223"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320224"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320225"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320226"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320227"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR1951263"	0.99	0.99	0.99	0	0	0	0.99	0.99	0.99	0	0	0
"HPRR1951262"	0.99	0.99	0.99	0	0	0	0.99	0.99	0.99	0	0	0
"HPRR4350072"	0	0	0	0	0	0.99	0	0	0	0	0	0
"HPRR4350071"	0.99	0.99	0.99	0.99	0.99	0.99	0	0.99	0.99	0	0	0
"HPRR2810254"	0.99	0.99	0.99	0	0	0	0.99	0.99	0.99	0	0	0
"HPRR4240053"	0.99	0.99	0	0.99	0.99	0.99	0	0	0	0	0	0
"HPRR3790667"	0.99	0.99	0.99	0.99	0.99	0.99	0	0	0	0	0	0
"HPRR4290931"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4290932"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4290933"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4290935"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4290939"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR340034"	0.99	0.99	0.99	0	0	0	0.99	0.99	0.99	0	0	0
"HPRR340039"	0.99	0.99	0	0	0	0	0.99	0.99	0.99	0	0	0
"HPRR4340090"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4180065"	0	0.99	0	0	0.99	0.99	0	0	0	0	0	0
"HPRR3950112"	0.99	0.99	0.99	0.99	0.99	0.99	0	0	0	0	0	0
"HPRR2050324"	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0	0	0
"HPRR2500196"	0.99	0.99	0.99	0	0	0	0.99	0.99	0.99	0	0	0
"HPRR1460001"	0.99	0.99	0.99	0	0	0	0.99	0.99	0.99	0	0	0
"HPRR2501480"	0.99	0.99	0.99	0	0	0	0.99	0.99	0.99	0	0	0
"HPRR4370542"	0.99	0.99	0.99	0.99	0.99	0.99	0	0	0	0	0	0
"HPRR2551682"	0.99	0.99	0.99	0	0	0	0.99	0.99	0.99	0	0	0
"HPRR3760365"	0.99	0.99	0.99	0.99	0.99	0.99	0	0.999967	0.99	0	0	0
"HPRR4340096"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR1450215"	0.999999	0.99	0.99	0	0	0	0.99	0.99	0.99	0	0	0
"HPRR233074"	0.99	0.99	0.99	0	0	0	0.99	0.99	0.99	0	0	0
"HPRR4340055"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4340054"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4340057"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4340056"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4340051"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4340050"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4340053"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4340052"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4340059"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4340058"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4030022"	0.99	0.99	0	0.99	0.99	0	0	0	0	0	0	0
"HPRR4320034"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320037"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320036"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320031"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320030"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320033"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320032"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR3720421"	0.99	0.99	0.99	0.99	0.99	0.99	0	0	0	0	0	0
"HPRR4320038"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR3760446"	0	0	0.99	0.99	0	0	0	0	0	0	0	0
"HPRR4310048"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4310047"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4310046"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4310045"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4310044"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4310041"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4310040"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320109"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320108"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320459"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320458"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320101"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320100"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320103"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320102"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320105"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320104"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320107"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320106"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR2640051"	0.99	0.99	0.99	0	0	0	0.99	0.99	0.99	0	0	0
"HPRR4290343"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR3761220"	0.99	0.99	0.99	0.99	0.99	0.99	0	0	0	0	0	0
"HPRR4320585"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320584"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320587"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320586"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320581"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320580"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320583"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320582"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320589"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320588"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320219"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320218"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320215"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320214"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320217"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320216"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320211"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320210"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320213"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR2300033"	0.99	0.99	0.99	0	0	0	0.99	0.99	0.99	0	0	0
"HPRR2760146"	0.99	0.99	0.99	0	0	0	0.99	0.99	0.99	0	0	0
"HPRR2540567"	0.99	0.99	0.99	0	0	0	0.99	0.99	0.99	0	0	0
"HPRR4340088"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4340089"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4340087"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4340084"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4160302"	0.99	0.99	0.99	0.99	0.99	0.99	0	0	0	0	0	0
"HPRR3790495"	0.99	0.99	0.99	0.99	0.99	0.99	0	0	0	0	0	0
"HPRR4340080"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4340081"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4290907"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4290906"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4290901"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4290900"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4290909"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4160492"	0.99	0.99	0.99	0.99	0.99	0.99	0	0	0	0	0.99	0
"HPRR3950052"	0.99	0.99	0.99	0.99	0.99	0.99	0	0	0	0	0	0
"HPRR4420246"	0.99	0.99	0.99	0.99	0.99	0.99	0	0	0	0	0	0
"HPRR4160788"	0.99	0.99	0.99	0.99	0.99	0.99	0	0	0.99	0	0	0
"HPRR3770029"	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0	0	0	0	0
"HPRR2360054"	0.99	0.99	0.99	0	0	0	0.99	0.99	0.99	0	0	0
"HPRR4040265"	0.99	0.99	0.99	0.99	0.99	0.99	0	0	0	0	0	0
"HPRR3940080"	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0	0	0
"HPRR3720166"	0.99	0.99	0.99	0	0	0	0.99	0.99	0.99	0	0	0
"HPRR4030233"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR3760527"	0.99	0	0	0.99	0.99	0.99	0	0	0	0	0	0
"HPRR1370116"	0.99	0	0.999989	0	0	0	0.99	0.99	0.99	0	0	0
"HPRR2760182"	0.99	0.99	0.99	0	0	0	0.99	0.99	0.99	0	0	0
"HPRR4340048"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4340049"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4340042"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR3730429"	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0	0	0
"HPRR4340040"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR2250386"	0.99	0	0	0	0	0	0.99	0.99	0.99	0	0	0
"HPRR4340046"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4340047"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4340044"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4340045"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR2110498"	0.99	0.99	0.99	0	0	0	0.99	0.99	0.99	0	0	0
"HPRR3761107"	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0	0.99	0
"HPRR3761106"	0.99	0.99	0.99	0.99	0.99	0.99	0	0	0	0	0	0
"HPRR1950515"	0.99	0.99	0.99	0.99	0.99	0	0.99	0.99	0.99	0	0	0
"HPRR4310058"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4310054"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4310055"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4310056"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4310053"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR3720232"	0.99	0.99	0.99	0.99	0.99	0.99	0	0	0	0	0	0
"HPRR4320449"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320118"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320119"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320440"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320441"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320442"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320443"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320112"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320113"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320110"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320111"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR3140345"	0.99	0.99	0.99	0	0	0	0.99	0.99	0.99	0	0	0
"HPRR4320598"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320599"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320592"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320593"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320590"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320591"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320596"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320597"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320594"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320595"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320028"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320029"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320022"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320023"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320020"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320021"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320026"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320027"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320024"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320025"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR3790336"	0.99	0.99	0.99	0.99	0.99	0.99	0	0	0	0	0	0
"HPRR4320202"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320203"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320200"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320201"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320206"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320207"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320204"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320205"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR2551324"	0.99	0.99	0.99	0	0	0	0.99	0.99	0.99	0	0	0
"HPRR4320208"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320209"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR2540402"	0.99	0.99	0	0	0	0	0.99	0	0.999941	0	0	0
"HPRR1951645"	0.99	0.99	0.99	0	0	0	0.99	0.99	0.99	0	0	0
"HPRR4320523"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4350017"	0.99	0.99	0.99	0.99	0.99	0.99	0	0	0	0	0	0
"HPRR4350010"	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0	0	0
"HPRR4320250"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320521"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320520"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4160447"	0.99	0.99	0.99	0.99	0.99	0.99	0	0	0	0	0	0
"HPRR4320527"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320526"	0	0	0	0	0	0	0	0	0	0	0	0
"HPRR4320257"	0	0	0	0	0	0	0	0	0	0	0	0
